SystemId|Customer Name|Customer Number|Account System Id|Account Number|Dealing Officer 1 Email ID|Customer Location|Business Unit|Asset System Id|Possession Date|Publication Name|Expense|Asset(Possession)|Edition|Document Name|Document Title|Description (13/4)|Publication Date (13/2)|Publication Name (13/2)|Expense (13/2)|Asset (13/2)|Edition (13/2)|Document Name (13/2)|Document Title (13/2)|Description (13/2)|Valuer|Date of Aproval|Valuation Date|Market Value|Distress Sale Value|Reserve Price|Valuation Asset|Valuation Method|Realizable Value|Approver By|Auction Date|Auction Ref No|Accepted Bid Amount|Sale Status|Purchaser|Auction Market Value|Auctioning Agency|Auction Asset|Auction Type|Auction Location|Reserve Value|EMD %|EMD Amount|Date Of Issuance Of Sale Certificate|EMD Date|Final Payment Date|Authorised Officer Name
18|AARYA|AC01|70|AACC01|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|21|08-May-2024|MT|0|Home|||||||||||||||||||||||||||||||||||||||Omi
18|AARYA|AC01|70|AACC01|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|21|08-May-2024|TOI|0|Home|||||||||||||||||||||||||||||||||||||||Omi
18|AARYA|AC01|70|AACC01|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|21|08-May-2024|TOI|0|Home|||||||||||||||||||||||||||||||||||||||Omi
18|AARYA|AC01|71|AACC02|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|22|||||||||05-Jan-2024|E1|0|Vehicle|||||NIRMALA|12-May-2024|12-May-2024|0|15000|0|Vehicle||0||||||||||||||||||
18|AARYA|AC01|71|AACC02|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|22|||||||||05-Jan-2024|E2|0|Vehicle|||||NIRMALA|12-May-2024|12-May-2024|0|15000|0|Vehicle||0||||||||||||||||||
18|AARYA|AC01|71|AACC02|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|22|||||||||10-May-2024|MT|0|Vehicle|||||NIRMALA|12-May-2024|12-May-2024|0|15000|0|Vehicle||0||||||||||||||||||
18|AARYA|AC01|71|AACC02|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|22|||||||||10-May-2024|TOI|0|Vehicle|||||NIRMALA|12-May-2024|12-May-2024|0|15000|0|Vehicle||0||||||||||||||||||
18|AARYA|AC01|71|AACC02|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|22|05-Jan-2024|E1|0|Vehicle|||||||||||||NIRMALA|12-May-2024|12-May-2024|0|15000|0|Vehicle||0||||||||||||||||||
18|AARYA|AC01|71|AACC02|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|22|05-Jan-2024|E2|0|Vehicle|||||||||||||NIRMALA|12-May-2024|12-May-2024|0|15000|0|Vehicle||0||||||||||||||||||
18|AARYA|AC01|71|AACC02|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|22|10-May-2024|MT|0|Vehicle|||||||||||||NIRMALA|12-May-2024|12-May-2024|0|15000|0|Vehicle||0||||||||||||||||||
18|AARYA|AC01|71|AACC02|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|22|10-May-2024|TOI|0|Vehicle|||||||||||||NIRMALA|12-May-2024|12-May-2024|0|15000|0|Vehicle||0||||||||||||||||||
18|AARYA|AC01|72|AACC04|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|24|||||||||05-Jan-2024|MT|0|BMW|||||||||||||||||||||||||||||||
18|AARYA|AC01|72|AACC04|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|24|||||||||05-Jan-2024|TOI|0|BMW|||||||||||||||||||||||||||||||
18|AARYA|AC01|72|AACC04|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|24|05-Jan-2024|MT|0|BMW|||||||||||||||||||||||||||||||||||||||
18|AARYA|AC01|72|AACC04|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|24|05-Jan-2024|TOI|0|BMW|||||||||||||||||||||||||||||||||||||||
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||04-Jan-2024|Loksatta|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||04-Jan-2024|Loksatta|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||04-Jan-2024|Loksatta|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||04-Jan-2024|Loksatta|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||04-Jan-2024|Loksatta|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|ty||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||04-Jan-2024|Loksatta|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|A1|23400|Completed|SHIVRAJ|56000|A A|House|AT1|Mumbai Office 1|56000|5|0|04-Jun-2024|01-Jun-2024|03-Jun-2024|authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||04-Jan-2024|Loksatta|2321|House|edition 1||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||04-Jan-2024|Loksatta|2321|House|edition 1||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||04-Jan-2024|Loksatta|2321|House|edition 1||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||04-Jan-2024|Loksatta|2321|House|edition 1||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||04-Jan-2024|Loksatta|2321|House|edition 1||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|ty||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||04-Jan-2024|Loksatta|2321|House|edition 1||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|A1|23400|Completed|SHIVRAJ|56000|A A|House|AT1|Mumbai Office 1|56000|5|0|04-Jun-2024|01-Jun-2024|03-Jun-2024|authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||09-May-2024|Loksatta|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||09-May-2024|Loksatta|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||09-May-2024|Loksatta|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||09-May-2024|Loksatta|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||09-May-2024|Loksatta|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|ty||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||09-May-2024|Loksatta|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|A1|23400|Completed|SHIVRAJ|56000|A A|House|AT1|Mumbai Office 1|56000|5|0|04-Jun-2024|01-Jun-2024|03-Jun-2024|authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||09-May-2024|Times of India|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||09-May-2024|Times of India|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||09-May-2024|Times of India|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||09-May-2024|Times of India|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||09-May-2024|Times of India|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|ty||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||09-May-2024|Times of India|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|A1|23400|Completed|SHIVRAJ|56000|A A|House|AT1|Mumbai Office 1|56000|5|0|04-Jun-2024|01-Jun-2024|03-Jun-2024|authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||18-May-2024|Times of India|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||18-May-2024|Times of India|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||18-May-2024|Times of India|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||18-May-2024|Times of India|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||18-May-2024|Times of India|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|ty||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||18-May-2024|Times of India|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|A1|23400|Completed|SHIVRAJ|56000|A A|House|AT1|Mumbai Office 1|56000|5|0|04-Jun-2024|01-Jun-2024|03-Jun-2024|authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||18-May-2024|Times of India|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||18-May-2024|Times of India|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||18-May-2024|Times of India|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||18-May-2024|Times of India|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||18-May-2024|Times of India|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|ty||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||18-May-2024|Times of India|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|A1|23400|Completed|SHIVRAJ|56000|A A|House|AT1|Mumbai Office 1|56000|5|0|04-Jun-2024|01-Jun-2024|03-Jun-2024|authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||28-May-2024|Loksatta|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||28-May-2024|Loksatta|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||28-May-2024|Loksatta|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||28-May-2024|Loksatta|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||28-May-2024|Loksatta|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|ty||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||28-May-2024|Loksatta|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|A1|23400|Completed|SHIVRAJ|56000|A A|House|AT1|Mumbai Office 1|56000|5|0|04-Jun-2024|01-Jun-2024|03-Jun-2024|authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||28-May-2024|Loksatta|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||28-May-2024|Loksatta|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||28-May-2024|Loksatta|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||28-May-2024|Loksatta|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||28-May-2024|Loksatta|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|ty||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|||||||||28-May-2024|Loksatta|0|House|||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|A1|23400|Completed|SHIVRAJ|56000|A A|House|AT1|Mumbai Office 1|56000|5|0|04-Jun-2024|01-Jun-2024|03-Jun-2024|authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|04-Jan-2024|Loksatta|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|04-Jan-2024|Loksatta|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|04-Jan-2024|Loksatta|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|04-Jan-2024|Loksatta|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|04-Jan-2024|Loksatta|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|ty||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|04-Jan-2024|Loksatta|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|A1|23400|Completed|SHIVRAJ|56000|A A|House|AT1|Mumbai Office 1|56000|5|0|04-Jun-2024|01-Jun-2024|03-Jun-2024|authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|04-Jan-2024|Loksatta|2321|House|edition 1||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|04-Jan-2024|Loksatta|2321|House|edition 1||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|04-Jan-2024|Loksatta|2321|House|edition 1||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|04-Jan-2024|Loksatta|2321|House|edition 1||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|04-Jan-2024|Loksatta|2321|House|edition 1||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|ty||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|04-Jan-2024|Loksatta|2321|House|edition 1||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|A1|23400|Completed|SHIVRAJ|56000|A A|House|AT1|Mumbai Office 1|56000|5|0|04-Jun-2024|01-Jun-2024|03-Jun-2024|authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|09-May-2024|Loksatta|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|09-May-2024|Loksatta|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|09-May-2024|Loksatta|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|09-May-2024|Loksatta|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|09-May-2024|Loksatta|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|45|0|Cancel||56000||House|ty||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|09-May-2024|Loksatta|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024|A1|23400|Completed|SHIVRAJ|56000|A A|House|AT1|Mumbai Office 1|56000|5|0|04-Jun-2024|01-Jun-2024|03-Jun-2024|authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|09-May-2024|Times of India|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|||56000|0|0||||authorised sham
18|AARYA|AC01|73|AACC03|Snehal Gaikwad: snehal.gaikwad@cubictree.com|DELHI|CTQA|23|09-May-2024|Times of India|0|House|||||||||||||NIRMALA|23-May-2024|23-May-2024|56000|56000|56000|House|Market Capitalization|56000|Manager|31-May-2024||0|Cancel||56000||House|saleType||56000|0|0||||authorised sham
